TargetName	HUGOSymbol	TargetGroup	AnalyteType	Codeclass	Pooling	CorrelationToNegatives	GlobalOutliers
ACSF3	ACSF3	All Probes;fatty acid derivative biosynthetic process;fatty acid biosynthetic process;ribonucleoside bisphosphate biosynthetic process;purine nucleoside bisphosphate biosynthetic process;dicarboxylic acid metabolic process;acyl-CoA metabolic process	RNA	Endogenous	01	0.96603844684214	0
ACSL1	ACSL1	All Probes;fatty acid derivative biosynthetic process;unsaturated fatty acid metabolic process;neutral lipid metabolic process;ribonucleoside bisphosphate biosynthetic process;purine nucleoside bisphosphate biosynthetic process;long-chain fatty acid metabolic process;acyl-CoA metabolic process;positive regulation of cold-induced thermogenesis;xenobiotic metabolic process;fatty acid transport	RNA	Endogenous	01	0.834276772381837	0
ACSL3	ACSL3	All Probes;fatty acid derivative biosynthetic process;fatty acid biosynthetic process;regulation of protein localization to plasma membrane;regulation of phospholipid metabolic process;ribonucleoside bisphosphate biosynthetic process;purine nucleoside bisphosphate biosynthetic process;long-chain fatty acid metabolic process;acyl-CoA metabolic process;fatty acid transport;positive regulation of protein localization to cell periphery	RNA	Endogenous	01	0.981628879724056	0
ACSL4	ACSL4	All Probes;fatty acid derivative biosynthetic process;neutral lipid metabolic process;ribonucleoside bisphosphate biosynthetic process;purine nucleoside bisphosphate biosynthetic process;long-chain fatty acid metabolic process;acyl-CoA metabolic process;positive regulation of peptide hormone secretion;fatty acid transport	RNA	Endogenous	01	0.997133789253739	0
ACSL5	ACSL5	All Probes;fatty acid derivative biosynthetic process;ribonucleoside bisphosphate biosynthetic process;purine nucleoside bisphosphate biosynthetic process;long-chain fatty acid metabolic process;acyl-CoA metabolic process	RNA	Endogenous	01	0.997868292116521	0
ACSL6	ACSL6	All Probes;fatty acid derivative biosynthetic process;ribonucleoside bisphosphate biosynthetic process;purine nucleoside bisphosphate biosynthetic process;long-chain fatty acid metabolic process;acyl-CoA metabolic process	RNA	Endogenous	01	0.973705779386083	0
ACSM1	ACSM1	All Probes;fatty acid biosynthetic process;antibiotic metabolic process;acyl-CoA metabolic process;lipid oxidation;sterol homeostasis;xenobiotic metabolic process	RNA	Endogenous	01	0.986221910853171	0
ACSM2A,ACSM2B	ACSM2A,ACSM2B	All Probes	RNA	Endogenous	01	0.975066257440311	0
ACSM3	ACSM3	All Probes;fatty acid biosynthetic process;acyl-CoA metabolic process;sterol homeostasis	RNA	Endogenous	01	0.961976911195153	0
ACSM4	ACSM4	All Probes;fatty acid biosynthetic process;acyl-CoA metabolic process	RNA	Endogenous	01	0.990616278736502	0
ACSM5	ACSM5	All Probes;fatty acid biosynthetic process;acyl-CoA metabolic process	RNA	Endogenous	01	0.946750393836824	0
ACSM6	ACSM6	All Probes;fatty acid biosynthetic process;acyl-CoA metabolic process	RNA	Endogenous	01	0.978943287429176	0
ACSS1	ACSS1	All Probes;fatty acid biosynthetic process;antibiotic metabolic process;ribonucleoside bisphosphate biosynthetic process;purine nucleoside bisphosphate biosynthetic process;acyl-CoA metabolic process	RNA	Endogenous	01	0.980766005278552	0
ACSS2	ACSS2	All Probes;fatty acid biosynthetic process;antibiotic metabolic process;ribonucleoside bisphosphate biosynthetic process;purine nucleoside bisphosphate biosynthetic process;acyl-CoA metabolic process	RNA	Endogenous	01	0.987726515783305	0
ACSS3	ACSS3	All Probes;fatty acid derivative biosynthetic process	RNA	Endogenous	01	0.957670372049429	0
ACTA1	ACTA1	All Probes;actin filament-based movement;muscle cell development	RNA	Endogenous	01	0.982272312908576	0
ACTA2	ACTA2	All Probes;smooth muscle contraction	RNA	Endogenous	01	0.822236547272776	0
ACTBL2	ACTBL2	All Probes;vesicle-mediated transport in synapse	RNA	Endogenous	01	NULL	NaN
ACTC1	ACTC1	All Probes;cellular component assembly involved in morphogenesis;actin filament-based movement;striated muscle contraction	RNA	Endogenous	01	0.933131955715528	0
ACTG2	ACTG2	All Probes	RNA	Endogenous	01	0.987755391528048	0
ACTL10	ACTL10	All Probes	RNA	Endogenous	01	0.964886893981948	0
ACTL6A	ACTL6A	All Probes;ATP-dependent chromatin remodeling;spinal cord development	RNA	Endogenous	01	0.985314382865693	0
ACTL6B	ACTL6B	All Probes;dendrite development;neuron maturation;ATP-dependent chromatin remodeling;spinal cord development	RNA	Endogenous	01	0.975807544675259	0
ACTL7A	ACTL7A	All Probes	RNA	Endogenous	01	0.992183842228464	0
ACTL7B	ACTL7B	All Probes	RNA	Endogenous	01	NULL	NaN
ACTL8	ACTL8	All Probes;vesicle-mediated transport in synapse	RNA	Endogenous	01	0.971905141607748	0
ACTL9	ACTL9	All Probes	RNA	Endogenous	01	0.972658436868766	0
ACTN1	ACTN1	All Probes;postsynapse organization;adherens junction organization;actin filament bundle organization;platelet activation;cell-substrate junction assembly;homotypic cell-cell adhesion	RNA	Endogenous	01	0.946778572511582	0
ACTN2	ACTN2	All Probes;regulation of protein depolymerization;regulation of neurotransmitter receptor activity;regulation of glutamate receptor signaling pathway;actin filament-based movement;regulation of potassium ion transport;adherens junction organization;negative regulation of transporter activity;muscle cell development;phospholipase C-activating G protein-coupled receptor signaling pathway;protein homotetramerization;cell-substrate junction assembly	RNA	Endogenous	01	0.986520718251009	0
ACTN3	ACTN3	All Probes;regulation of carbohydrate catabolic process;regulation of striated muscle contraction;actin filament-based movement;adherens junction organization;regulation of muscle adaptation;muscle adaptation;cell-substrate junction assembly;regulation of calcium-mediated signaling;negative regulation of cold-induced thermogenesis	RNA	Endogenous	01	0.958823257262251	0
ACTN4	ACTN4	All Probes;negative regulation of cell morphogenesis involved in differentiation;negative regulation of cell-substrate adhesion;positive regulation of NIK/NF-kappaB signaling;vesicle localization;actin filament-based movement;actin filament bundle organization;positive regulation of endocytosis;regulation of sodium ion transport;tight junction organization	RNA	Endogenous	01	0.969382014523345	0
ACTR10	ACTR10	All Probes;mitochondrion localization;antigen processing and presentation of exogenous peptide antigen via MHC class II;organelle transport along microtubule	RNA	Endogenous	01	0.977754170462154	0
ACTR1A	ACTR1A	All Probes;ciliary basal body-plasma membrane docking;antigen processing and presentation of exogenous peptide antigen via MHC class II;organelle transport along microtubule	RNA	Endogenous	01	0.995032778003434	0
ACTR1B	ACTR1B	All Probes;antigen processing and presentation of exogenous peptide antigen via MHC class II;organelle transport along microtubule	RNA	Endogenous	01	0.983395677274891	0
ACTR2	ACTR2	All Probes;regulation of DNA recombination;regulation of double-strand break repair;ephrin receptor signaling pathway;cytoskeleton-dependent cytokinesis;regulation of dendritic spine development;associative learning;positive regulation of actin filament polymerization;positive regulation of response to DNA damage stimulus;Fc-gamma receptor signaling pathway;cellular response to interferon-gamma;regulation of postsynapse organization;regulation of dendrite morphogenesis	RNA	Endogenous	01	0.980650664584699	0
ACTR3	ACTR3	All Probes;ephrin receptor signaling pathway;cytoskeleton-dependent cytokinesis;positive regulation of actin filament polymerization;Fc-gamma receptor signaling pathway;cellular response to interferon-gamma	RNA	Endogenous	01	0.988843192721635	0
ACTR3B,ACTR3C	ACTR3B,ACTR3C	All Probes	RNA	Endogenous	01	0.994156175304172	0
ACTR5	ACTR5	All Probes;ATP-dependent chromatin remodeling;cellular response to light stimulus	RNA	Endogenous	01	0.984835447388568	0
ACTR6	ACTR6	All Probes;ATP-dependent chromatin remodeling	RNA	Endogenous	01	0.98977433010345	0
ACTR8	ACTR8	All Probes;ATP-dependent chromatin remodeling	RNA	Endogenous	01	0.968496515506571	0
ACTRT1	ACTRT1	All Probes;regulation of smoothened signaling pathway	RNA	Endogenous	01	0.985211660065735	0
ACTRT2	ACTRT2	All Probes	RNA	Endogenous	01	0.976095918250205	0
ACTRT3	ACTRT3	All Probes	RNA	Endogenous	01	0.979586263974584	0
ACVR1	ACVR1	All Probes;BMP signaling pathway;acute inflammatory response;specification of symmetry;formation of primary germ layer;positive regulation of ossification;transforming growth factor beta receptor signaling pathway;negative regulation of extrinsic apoptotic signaling pathway;positive regulation of animal organ morphogenesis;regulation of biomineral tissue development;muscle cell differentiation;neural crest cell migration;positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway;regulation of epithelial to mesenchymal transition;cell cycle G1/S phase transition;peptidyl-threonine modification	RNA	Endogenous	01	0.990632468180288	0
ACVR1B	ACVR1B	All Probes;positive regulation of myeloid cell differentiation;positive regulation of reproductive process;extrinsic apoptotic signaling pathway;hair cycle process;positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway;cell cycle G1/S phase transition;peptidyl-threonine modification	RNA	Endogenous	01	0.993313248338749	0
ACVR1C	ACVR1C	All Probes;negative regulation of hormone secretion	RNA	Endogenous	01	0.931013692274189	0
ACVR2A	ACVR2A	All Probes;BMP signaling pathway;positive regulation of myeloid cell differentiation;specification of symmetry;positive regulation of ossification;mesoderm development;epithelial cell proliferation;regulation of oxidoreductase activity;regulation of biomineral tissue development;embryonic skeletal system development;positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	RNA	Endogenous	01	0.961375192789275	0
ACVR2B	ACVR2B	All Probes;odontogenesis of dentin-containing tooth;BMP signaling pathway;roof of mouth development;pancreas development;endothelial cell differentiation;tissue remodeling;specification of symmetry;post-embryonic development;positive regulation of ossification;lung development;mesoderm development;regulation of biomineral tissue development;hormone transport;negative regulation of cold-induced thermogenesis;positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	RNA	Endogenous	01	0.969117864131172	0
ACVRL1	ACVRL1	All Probes;regulation of cell junction assembly;mesenchymal cell differentiation;negative regulation of cell-substrate adhesion;BMP signaling pathway;response to transforming growth factor beta;endothelial cell differentiation;regulation of cartilage development;tissue remodeling;regulation of BMP signaling pathway;negative regulation of epithelial cell migration;transforming growth factor beta receptor signaling pathway;epithelial cell proliferation;blood vessel morphogenesis;positive regulation of endothelial cell proliferation;positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	RNA	Endogenous	01	0.984667070852111	0
ACY1,ABHD14A-ACY1	ACY1,ABHD14A-ACY1	All Probes	RNA	Endogenous	01	0.98146669752392	0
ACY3	ACY3	All Probes;xenobiotic metabolic process	RNA	Endogenous	01	0.993372688007294	0
ACYP1	ACYP1	All Probes	RNA	Endogenous	01	0.938347546511491	0
ACYP2	ACYP2	All Probes	RNA	Endogenous	01	0.945285955915019	0
ADA	ADA	All Probes;placenta development;lung alveolus development;nucleobase-containing small molecule catabolic process;regulation of antigen receptor-mediated signaling pathway;nucleoside triphosphate metabolic process;positive regulation of adaptive immune response;nucleoside monophosphate metabolic process;regulation of T cell differentiation in thymus;regulation of alpha-beta T cell activation;regulation of smooth muscle contraction;ammonium transport;negative regulation of G protein-coupled receptor signaling pathway;liver development;lymphocyte activation involved in immune response;B cell differentiation;nucleoside metabolic process;regulation of leukocyte apoptotic process;regulation of calcium-mediated signaling;nucleobase-containing small molecule biosynthetic process;positive regulation of lymphocyte differentiation;regulation of behavior	RNA	Endogenous	01	0.986961515552571	0
ADA2	ADA2	All Probes;nucleobase-containing small molecule catabolic process;nucleoside metabolic process;nucleobase-containing small molecule biosynthetic process	RNA	Endogenous	01	0.966551290137013	0
ADAD1	ADAD1	All Probes;spermatid development	RNA	Endogenous	01	0.985366597684422	0
ADAD2	ADAD2	All Probes	RNA	Endogenous	01	0.984374161517571	0
ADAL	ADAL	All Probes;nucleobase-containing small molecule catabolic process;nucleoside metabolic process;nucleobase-containing small molecule biosynthetic process	RNA	Endogenous	01	0.970184221795826	0
ADAM10	ADAM10	All Probes;regulation of lymphocyte migration;postsynapse organization;response to antineoplastic agent;toxin transport;regulation of dendritic spine development;positive regulation of leukocyte chemotaxis;integrin-mediated signaling pathway;regulation of postsynapse organization;extracellular matrix disassembly;regulation of dendrite morphogenesis;regulation of Notch signaling pathway	RNA	Endogenous	01	0.989771226972673	0
ADAM11	ADAM11	All Probes;integrin-mediated signaling pathway	RNA	Endogenous	01	0.986346749249703	0
ADAM12	ADAM12	All Probes;syncytium formation	RNA	Endogenous	01	0.972858690601086	0
ADAM15	ADAM15	All Probes;mesenchymal cell differentiation;negative regulation of cell-substrate adhesion;cellular response to alcohol;cellular response to ketone;response to antineoplastic agent;tissue regeneration;male gonad development;collagen metabolic process;negative regulation of protein binding;integrin-mediated signaling pathway;extracellular matrix disassembly	RNA	Endogenous	01	0.945215098933484	0
ADAM17	ADAM17	All Probes;positive regulation of response to cytokine stimulus;regulation of ERBB signaling pathway;leukocyte mediated immunity;negative regulation of cellular response to transforming growth factor beta stimulus;regulation of lymphocyte migration;ERBB signaling pathway;positive regulation of cell cycle phase transition;positive regulation of endothelial cell migration;defense response to Gram-positive bacterium;adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains;positive regulation of leukocyte chemotaxis;spleen development;B cell differentiation;regulation of cyclin-dependent protein kinase activity;regulation of leukocyte apoptotic process;positive regulation of endothelial cell proliferation;negative regulation of cold-induced thermogenesis;regulation of protein tyrosine kinase activity;positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	RNA	Endogenous	01	0.964099330038992	0
ADAM18	ADAM18	All Probes	RNA	Endogenous	01	0.981475488449949	0
ADAM19	ADAM19	All Probes;placenta development	RNA	Endogenous	01	0.975002370716238	0
ADAM2	ADAM2	All Probes;cell-cell recognition;associative learning	RNA	Endogenous	01	NA	0
ADAM20	ADAM20	All Probes;fertilization;cell-cell recognition	RNA	Endogenous	01	NULL	NaN
ADAM21	ADAM21	All Probes;fertilization;cell-cell recognition	RNA	Endogenous	01	0.928060214509766	0
ADAM22	ADAM22	All Probes;adult locomotory behavior;axon ensheathment;protein localization to synapse	RNA	Endogenous	01	0.97583479294449	0
